proteina,GO_term,Term_Name_Clean
NTF4,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FES,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EPHB3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SH2D1A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PLXNA1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LAT,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FRK,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NECTIN1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PGAP3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BMX,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PAX2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ROR2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EPHA5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CD96,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PACS1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DEF6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SASH3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC1A5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PCSK7,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DOCK8,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RABL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2679,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ROBO4,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
WBP2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DHX30,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MADD,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TRAK1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CHCHD2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NEK1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-8024,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CEP135,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CEP57,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BICD2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLK,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CNTRL,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-1299,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NIN,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LRRK1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NDE1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PAFAH1B1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CEP250,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-82,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ZDHHC9,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DLEC1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PLAG1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC6A9,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ZNF408,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
KLF11,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
AGPAT2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CIDEC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CFD,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EMX2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
AMBN,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CA8,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
POGLUT1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
POFUT1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NME8,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
YME1L1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MESP2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DLL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-8022,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-8023,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-4943,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-4944,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2477,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-7281,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BSCL2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ESRP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-5848,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-5881,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SPNS2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
KRT13,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
AIFM1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PAICS,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ARHGAP31,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PRUNE1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NHLRC1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6183,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6193,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6194,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6195,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6197,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-1747,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SPECC1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CISD2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ARL13B,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
HSPBAP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TBCD,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DIO1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
P4HA2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
IL17RC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LIPT1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ACR,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CTRC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DCPS,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SCYL1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FCRL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MFF,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MFSD2A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DHX16,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TARS1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DENND1A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
INSL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
AMHR2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RXFP2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MAK,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RNF6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
STK26,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ANOS1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC25A6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SHOX,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ZIC3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LEFTY2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2707,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ELAC2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CLP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FCRL4,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ARHGAP26,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
UNC5C,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
IGFALS,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-983,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC25A5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2842,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MYOC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
B3GLCT,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
P3H1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2694,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
P3H2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-1754,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DNAJC13,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RAB10,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TMEM230,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RAB39B,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2332,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EPB42,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ATP6V1E1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6229,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2514,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2542,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDK10,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PIP4K2C,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RAB18,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CSTB,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RAB9A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
OTULIN,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-338,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
GAS7,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CIC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MYRF,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MGME1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC25A12,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-5022,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FBLN5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ZPBP,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PARP15,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CLK3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDKL1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
GDAP2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PRCC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
OLA1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-5001,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
GTPBP3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CIT,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SPPL2A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EDA,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CD70,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TNFRSF11A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EVC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-2871,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CLK4,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SON,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RSPO2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MTCP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NSRP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6199,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LHX3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
STK16,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
WEE2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MAP4K5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PRRX1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-6131,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TEC,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BICC1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
GRAP,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SLC24A5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
DCT,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
STK25,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SOX18,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ASPN,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RFX6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EFEMP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CFAP45,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
WARS1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PPP1R15B,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LIMK2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDC42BPA,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TAOK3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FNBP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TNIK,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDH11,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FLRT3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
EPHA6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ZFYVE19,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CD320,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TMPRSS6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TFR2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FSTL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CRELD1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
IGSF1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BNC2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDKL3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PLCH1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
OCRL,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PIK3C2G,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PIP4K2B,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RUSC2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BMPER,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NSUN3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
AFF3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NEK8,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
KDF1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MAP3K21,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CSNK1G3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
YIPF5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RNF13,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-8304,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
UBA5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
KRT81,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BANK1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
FCRL5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
STK10,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SOX5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RIOK2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TMEM165,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RNF113A,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SRGAP1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
ADAMTS2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
GJC2,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CCBE1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CDC42BPG,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MPEG1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MFHAS1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
BMP2K,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SMOC1,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
INPP5K,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NEK5,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-3138,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
CPX-3201,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NEK11,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
RCC1L,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
SH3PXD2B,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
MAPK4,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
NEK6,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
TTC29,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
PKN3,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
KIAA0319,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
LYRM7,GO:0035088,Establishment Or Maintenance Of Apical/Basal Cell Polarity
